,id,year,title,ref,author
0,@articleSharma2018AttackingTM,2018,Attacking the Madry Defense Model with L1-based Adversarial Examples,"Sharma, Yash and P. Chen. “Attacking the Madry Defense Model with L1-based Adversarial Examples.” ArXiv abs/1710.10733 (2018): n. pag.","['Yash Sharma ', ' P. Chen']"
1,@articleIlyas2017TheRM,2017,The Robust Manifold Defense: Adversarial Training using Generative Models,"Ilyas, Andrew et al. “The Robust Manifold Defense: Adversarial Training using Generative Models.” ArXiv abs/1712.09196 (2017): n. pag.","['Andrew Ilyas ', ' A. Jalal ', ' Eirini Asteri ', ' C. Daskalakis ', ' A. Dimakis']"
0,@articleDriessche1973LetterPA,1973,Letter: Primary amoebic meningoencephalitis after swimming in stream water.,"Driessche, E. Van den et al. “Letter: Primary amoebic meningoencephalitis after swimming in stream water.” Lancet 2 7835 (1973): 971 .","['E. Van den Driessche ', ' J. V', 'epitte ', ' P. Van Dijck ', ' J. de Jonckheere ', ' H. P. van de Voorde']"
0,@articleBowman2015ALA,2015,A large annotated corpus for learning natural language inference,"Bowman, Samuel R. et al. “A large annotated corpus for learning natural language inference.” ArXiv abs/1508.05326 (2015): n. pag.","['Samuel R. Bowman ', ' Gabor Angeli ', ' Christopher Potts ', ' Christopher D. Manning']"
0,@articleEvtimov2017RobustPA,2017,Robust Physical-World Attacks on Deep Learning Models,"Evtimov, Ivan et al. “Robust Physical-World Attacks on Deep Learning Models.” arXiv: Cryptography and Security (2017): n. pag.","['Ivan Evtimov ', ' Kevin Eykholt ', ' E. Fern', 'es ', ' T. Kohno ', ' B. Li ', ' Atul Prakash ', ' A. Rahmati ', ' D. Song']"
0,@articleJia2014CaffeCA,2014,Caffe: Convolutional Architecture for Fast Feature Embedding,"Jia, Y. et al. “Caffe: Convolutional Architecture for Fast Feature Embedding.” ArXiv abs/1408.5093 (2014): n. pag.","['Y. Jia ', ' Evan Shelhamer ', ' J. Donahue ', ' S. Karayev ', ' J. Long ', ' Ross B. Girshick ', ' S. Guadarrama ', ' Trevor Darrell']"
1,@articleChatfield2014ReturnOT,2014,Return of the Devil in the Details: Delving Deep into Convolutional Nets,"Chatfield, K. et al. “Return of the Devil in the Details: Delving Deep into Convolutional Nets.” ArXiv abs/1405.3531 (2014): n. pag.","['K. Chatfield ', ' K. Simonyan ', ' A. Vedaldi ', ' Andrew Zisserman']"
2,@articleMiyato2019VirtualAT,2019,Virtual Adversarial Training: A Regularization Method for Supervised and Semi-Supervised Learning,"Miyato, Takeru et al. “Virtual Adversarial Training: A Regularization Method for Supervised and Semi-Supervised Learning.” IEEE Transactions on Pattern Analysis and Machine Intelligence 41 (2019): 1979-1993.","['Takeru Miyato ', ' S. Maeda ', ' Masanori Koyama ', ' S. Ishii']"
3,@articleLi2017AdversarialED,2017,Adversarial Examples Detection in Deep Networks with Convolutional Filter Statistics,"Li, Xin and F. Li. “Adversarial Examples Detection in Deep Networks with Convolutional Filter Statistics.” 2017 IEEE International Conference on Computer Vision (ICCV) (2017): 5775-5783.","['Xin Li ', ' F. Li']"
4,@articleNarodytska2016SimpleBA,2016,Simple Black-Box Adversarial Perturbations for Deep Networks,"Narodytska, Nina and S. Kasiviswanathan. “Simple Black-Box Adversarial Perturbations for Deep Networks.” ArXiv abs/1612.06299 (2016): n. pag.","['Nina Narodytska ', ' S. Kasiviswanathan']"
5,@articleEsteva2017DermatologistlevelCO,2017,Dermatologist-level classification of skin cancer with deep neural networks,"Esteva, A. et al. “Dermatologist-level classification of skin cancer with deep neural networks.” Nature 542 (2017): 115-118.","['A. Esteva ', ' B. Kuprel ', ' R. Novoa ', ' J. Ko ', ' S. Swetter ', ' H. Blau ', ' S. Thrun']"
6,@articleKingma2014AutoEncodingVB,2014,Auto-Encoding Variational Bayes,"Kingma, Diederik P. and M. Welling. “Auto-Encoding Variational Bayes.” CoRR abs/1312.6114 (2014): n. pag.","['Diederik P. Kingma ', ' M. Welling']"
7,@articlePapernot2016CraftingAI,2016,Crafting adversarial input sequences for recurrent neural networks,"Papernot, Nicolas et al. “Crafting adversarial input sequences for recurrent neural networks.” MILCOM 2016 - 2016 IEEE Military Communications Conference (2016): 49-54.","['Nicolas Papernot ', ' P. McDaniel ', ' A. Swami ', ' Richard E. Harang']"
8,@inproceedingsRoss2018ImprovingTA,2018,Improving the Adversarial Robustness and Interpretability of Deep Neural Networks by Regularizing their Input Gradients,"Ross, A. and Finale Doshi-Velez. “Improving the Adversarial Robustness and Interpretability of Deep Neural Networks by Regularizing their Input Gradients.” AAAI (2018).","['A. Ross ', ' Finale Doshi-Velez']"
9,@inproceedingsWicker2018FeatureGuidedBS,2018,Feature-Guided Black-Box Safety Testing of Deep Neural Networks,"Wicker, Matthew et al. “Feature-Guided Black-Box Safety Testing of Deep Neural Networks.” TACAS (2018).","['Matthew Wicker ', ' X. Huang ', ' M. Kwiatkowska']"
10,@articleStrauss2017EnsembleMA,2017,Ensemble Methods as a Defense to Adversarial Perturbations Against Deep Neural Networks,"Strauss, Thilo et al. “Ensemble Methods as a Defense to Adversarial Perturbations Against Deep Neural Networks.” ArXiv abs/1709.03423 (2017): n. pag.","['Thilo Strauss ', ' Markus Hanselmann ', ' Andrej Junginger ', ' Holger Ulmer']"
11,@articleAkhtar2018DefenseAU,2018,Defense Against Universal Adversarial Perturbations,"Akhtar, N. et al. “Defense Against Universal Adversarial Perturbations.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 3389-3398.","['N. Akhtar ', ' J. Liu ', ' A. Mian']"
12,@articleDas2017KeepingTB,2017,Keeping the Bad Guys Out: Protecting and Vaccinating Deep Learning with JPEG Compression,"Das, N. et al. “Keeping the Bad Guys Out: Protecting and Vaccinating Deep Learning with JPEG Compression.” ArXiv abs/1705.02900 (2017): n. pag.","['N. Das ', ' Madhuri Shanbhogue ', ' Shang-Tse Chen ', ' Fred Hohman ', ' L. Chen ', ' Michael E. Kounavis ', ' Duen Horng Chau']"
13,@articleLiang2017DetectingAE,2017,Detecting Adversarial Examples in Deep Networks with Adaptive Noise Reduction,"Liang, Bin et al. “Detecting Adversarial Examples in Deep Networks with Adaptive Noise Reduction.” ArXiv abs/1705.08378 (2017): n. pag.","['Bin Liang ', ' Hongcheng Li ', ' Miaoqiang Su ', ' Xirong Li ', ' W. Shi ', ' X. Wang']"
14,@inproceedingsLin2017TacticsOA,2017,Tactics of Adversarial Attack on Deep Reinforcement Learning Agents,"Lin, Yen-Chen et al. “Tactics of Adversarial Attack on Deep Reinforcement Learning Agents.” IJCAI (2017).","['Yen-Chen Lin ', ' Zhang-Wei Hong ', ' Yuan-Hong Liao ', ' Meng-Li Shih ', ' Ming-Yu Liu ', ' Min Sun']"
15,@articleMopuri2017FastFF,2017,Fast Feature Fool: A data independent approach to universal adversarial perturbations,"Mopuri, Konda Reddy et al. “Fast Feature Fool: A data independent approach to universal adversarial perturbations.” ArXiv abs/1707.05572 (2017): n. pag.","['Konda Reddy Mopuri ', ' U. Garg ', ' R. Venkatesh Babu']"
16,@articleGu2017BadNetsIV,2017,BadNets: Identifying Vulnerabilities in the Machine Learning Model Supply Chain,"Gu, Tianyu et al. “BadNets: Identifying Vulnerabilities in the Machine Learning Model Supply Chain.” ArXiv abs/1708.06733 (2017): n. pag.","['Tianyu Gu ', ' Brendan Dolan-Gavitt ', ' Siddharth Garg']"
17,@articleMopuri2018NAGNF,2018,NAG: Network for Adversary Generation,"Mopuri, Konda Reddy et al. “NAG: Network for Adversary Generation.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 742-751.","['Konda Reddy Mopuri ', ' Utkarsh Ojha ', ' U. Garg ', ' R. Venkatesh Babu']"
18,@articleRozsa2018TowardsRD,2018,Towards Robust Deep Neural Networks with BANG,"Rozsa, Andras et al. “Towards Robust Deep Neural Networks with BANG.” 2018 IEEE Winter Conference on Applications of Computer Vision (WACV) (2018): 803-811.","['Andras Rozsa ', ' M. G\\""unther ', ' T. Boult']"
19,@articleZeng2019AdversarialAB,2019,Adversarial Attacks Beyond the Image Space,"Zeng, Xiaohui et al. “Adversarial Attacks Beyond the Image Space.” 2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) (2019): 4297-4306.","['Xiaohui Zeng ', ' Chenxi Liu ', ' Yu-Siang Wang ', ' Weichao Qiu ', ' Lingxi Xie ', ' Yu-Wing Tai ', ' C. Tang ', ' A. Yuille']"
20,@articleLyu2015AUG,2015,A Unified Gradient Regularization Family for Adversarial Examples,"Lyu, Chunchuan et al. “A Unified Gradient Regularization Family for Adversarial Examples.” 2015 IEEE International Conference on Data Mining (2015): 301-309.","['Chunchuan Lyu ', ' K. Huang ', ' H. Liang']"
21,@articleGraese2016AssessingTO,2016,Assessing Threat of Adversarial Examples on Deep Neural Networks,"Graese, Abigail et al. “Assessing Threat of Adversarial Examples on Deep Neural Networks.” 2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA) (2016): 69-74.","['Abigail Graese ', ' Andras Rozsa ', ' T. Boult']"
22,@inproceedingsVedaldi2015MatConvNetCN,2015,MatConvNet: Convolutional Neural Networks for MATLAB,"Vedaldi, A. and Karel Lenc. “MatConvNet: Convolutional Neural Networks for MATLAB.” MM '15 (2015).","['A. Vedaldi ', ' Karel Lenc']"
23,@articleArpit2017ACL,2017,A Closer Look at Memorization in Deep Networks,"Arpit, D. et al. “A Closer Look at Memorization in Deep Networks.” ArXiv abs/1706.05394 (2017): n. pag.","['D. Arpit ', ' Stanislaw Jastrzebski ', ' Nicolas Ballas ', ' David Krueger ', ' Emmanuel Bengio ', ' Maxinder S. Kanwal ', ' Tegan Maharaj ', ' Asja Fischer ', ' Aaron C. Courville ', ' Yoshua Bengio ', ' S. Lacoste-Julien']"
24,@articleJin2019APEGANAP,2019,APE-GAN: Adversarial Perturbation Elimination with GAN,"Jin, Guoqing et al. “APE-GAN: Adversarial Perturbation Elimination with GAN.” ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP) (2019): 3842-3846.","['Guoqing Jin ', ' S. Shen ', ' Dongming Zhang ', ' Feng Dai ', ' Yongdong Zhang']"
25,@inproceedingsRifai2011ContractiveAE,2011,Contractive Auto-Encoders: Explicit Invariance During Feature Extraction,"Rifai, S. et al. “Contractive Auto-Encoders: Explicit Invariance During Feature Extraction.” ICML (2011).","['S. Rifai ', ' P. Vincent ', ' X. Muller ', ' Xavier Glorot ', ' Yoshua Bengio']"
26,@articleKhrulkov2018ArtOS,2018,Art of Singular Vectors and Universal Adversarial Perturbations,"Khrulkov, Valentin and I. Oseledets. “Art of Singular Vectors and Universal Adversarial Perturbations.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 8562-8570.","['Valentin Khrulkov ', ' I. Oseledets']"
27,@articleLeCun1989BackpropagationAT,1989,Backpropagation Applied to Handwritten Zip Code Recognition,"LeCun, Y. et al. “Backpropagation Applied to Handwritten Zip Code Recognition.” Neural Computation 1 (1989): 541-551.","['Y. LeCun ', ' B. Boser ', ' J. Denker ', ' D. Henderson ', ' R. Howard ', ' W. Hubbard ', ' L. Jackel']"
28,@articleDas2011DifferentialEA,2011,Differential Evolution: A Survey of the State-of-the-Art,"Das, Swagatam and P. Suganthan. “Differential Evolution: A Survey of the State-of-the-Art.” IEEE Transactions on Evolutionary Computation 15 (2011): 4-31.","['Swagatam Das ', ' P. Suganthan']"
29,@articleMoosaviDezfooli2017AnalysisOU,2017,Analysis of universal adversarial perturbations,"Moosavi-Dezfooli, Seyed-Mohsen et al. “Analysis of universal adversarial perturbations.” ArXiv abs/1705.09554 (2017): n. pag.","['Seyed-Mohsen Moosavi-Dezfooli ', ' Alhussein Fawzi ', ' Omar Fawzi ', ' P. Frossard ', ' Stefano Soatto']"
30,@articleLee2017GenerativeAT,2017,Generative Adversarial Trainer: Defense to Adversarial Perturbations with GAN,"Lee, Hyeungill et al. “Generative Adversarial Trainer: Defense to Adversarial Perturbations with GAN.” ArXiv abs/1705.03387 (2017): n. pag.","['Hyeungill Lee ', ' Sungyeob Han ', ' J. Lee']"
31,@articleCubuk2018IntriguingPO,2018,Intriguing Properties of Adversarial Examples,"Cubuk, E. et al. “Intriguing Properties of Adversarial Examples.” ArXiv abs/1711.02846 (2018): n. pag.","['E. Cubuk ', ' Barret Zoph ', ' S. Schoenholz ', ' Quoc V. Le']"
32,@articleGao2017DeepCloakMD,2017,DeepCloak: Masking Deep Neural Network Models for Robustness Against Adversarial Samples,"Gao, J. et al. “DeepCloak: Masking Deep Neural Network Models for Robustness Against Adversarial Samples.” arXiv: Learning (2017): n. pag.","['J. Gao ', ' Beilun Wang ', ' Zeming Lin ', ' Weilin Xu ', ' Y. Qi']"
33,@inproceedingsNguyen2018ALA,2018,A Learning and Masking Approach to Secure Learning,"Nguyen, Linh et al. “A Learning and Masking Approach to Secure Learning.” GameSec (2018).","['Linh Nguyen ', ' Sky Wang ', ' Arunesh Sinha']"
34,@articleZheng2016ImprovingTR,2016,Improving the Robustness of Deep Neural Networks via Stability Training,"Zheng, Stephan et al. “Improving the Robustness of Deep Neural Networks via Stability Training.” 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2016): 4480-4488.","['Stephan Zheng ', ' Yang Song ', ' Thomas Leung ', ' Ian J. Goodfellow']"
35,@articleNajafabadi2014DeepLA,2014,Deep learning applications and challenges in big data analytics,"Najafabadi, M. M. et al. “Deep learning applications and challenges in big data analytics.” Journal of Big Data 2 (2014): 1-21.","['M. M. Najafabadi ', ' Flavio Villanustre ', ' T. Khoshgoftaar ', ' Naeem Seliya ', ' R', 'all Wald ', ' Edin Muharemagic']"
36,@articleDong2017DiscoveringAE,2017,Discovering Adversarial Examples with Momentum,"Dong, Y. et al. “Discovering Adversarial Examples with Momentum.” ArXiv abs/1710.06081 (2017): n. pag.","['Y. Dong ', ' Fangzhou Liao ', ' Tianyu Pang ', ' Xiaolin Hu ', ' J. Zhu']"
37,@inproceedingsSankaranarayanan2018RegularizingDN,2018,Regularizing deep networks using efficient layerwise adversarial training,"Sankaranarayanan, S. et al. “Regularizing deep networks using efficient layerwise adversarial training.” AAAI (2018).","['S. Sankaranarayanan ', ' Arpit Jain ', ' R. Chellappa ', ' Ser-Nam Lim']"
38,@inproceedingsNguyen2018ALA,2018,A Learning and Masking Approach to Secure Learning,"Nguyen, Linh et al. “A Learning and Masking Approach to Secure Learning.” GameSec (2018).","['Linh Nguyen ', ' Sky Wang ', ' Arunesh Sinha']"
39,@articleZheng2016ImprovingTR,2016,Improving the Robustness of Deep Neural Networks via Stability Training,"Zheng, Stephan et al. “Improving the Robustness of Deep Neural Networks via Stability Training.” 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2016): 4480-4488.","['Stephan Zheng ', ' Yang Song ', ' Thomas Leung ', ' Ian J. Goodfellow']"
40,@articleNajafabadi2014DeepLA,2014,Deep learning applications and challenges in big data analytics,"Najafabadi, M. M. et al. “Deep learning applications and challenges in big data analytics.” Journal of Big Data 2 (2014): 1-21.","['M. M. Najafabadi ', ' Flavio Villanustre ', ' T. Khoshgoftaar ', ' Naeem Seliya ', ' R', 'all Wald ', ' Edin Muharemagic']"
41,@articleDong2017DiscoveringAE,2017,Discovering Adversarial Examples with Momentum,"Dong, Y. et al. “Discovering Adversarial Examples with Momentum.” ArXiv abs/1710.06081 (2017): n. pag.","['Y. Dong ', ' Fangzhou Liao ', ' Tianyu Pang ', ' Xiaolin Hu ', ' J. Zhu']"
42,@inproceedingsSankaranarayanan2018RegularizingDN,2018,Regularizing deep networks using efficient layerwise adversarial training,"Sankaranarayanan, S. et al. “Regularizing deep networks using efficient layerwise adversarial training.” AAAI (2018).","['S. Sankaranarayanan ', ' Arpit Jain ', ' R. Chellappa ', ' Ser-Nam Lim']"
43,@articleXu2017CanYF,2017,Can you fool AI with adversarial examples on a visual Turing test?,"Xu, X. et al. “Can you fool AI with adversarial examples on a visual Turing test?” ArXiv abs/1709.08693 (2017): n. pag.","['X. Xu ', ' X. Chen ', ' C. Liu ', ' Anna Rohrbach ', ' Trevor Darrell ', ' D. Song']"
44,@articleJin2015RobustCN,2015,Robust Convolutional Neural Networks under Adversarial Noise,"Jin, Jonghoon et al. “Robust Convolutional Neural Networks under Adversarial Noise.” ArXiv abs/1511.06306 (2015): n. pag.","['Jonghoon Jin ', ' A. Dundar ', ' E. Culurciello']"
45,@articlePapernot2017ExtendingDD,2017,Extending Defensive Distillation,"Papernot, Nicolas and P. McDaniel. “Extending Defensive Distillation.” ArXiv abs/1705.05264 (2017): n. pag.","['Nicolas Papernot ', ' P. McDaniel']"
46,@articleHosseini2017OnTL,2017,On the Limitation of Convolutional Neural Networks in Recognizing Negative Images,"Hosseini, H. et al. “On the Limitation of Convolutional Neural Networks in Recognizing Negative Images.” 2017 16th IEEE International Conference on Machine Learning and Applications (ICMLA) (2017): 352-358.","['H. Hosseini ', ' Baicen Xiao ', ' M. Jaiswal ', ' R. Poovendran']"
47,@articleKanbak2018GeometricRO,2018,Geometric Robustness of Deep Networks: Analysis and Improvement,"Kanbak, Can et al. “Geometric Robustness of Deep Networks: Analysis and Improvement.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 4441-4449.","['Can Kanbak ', ' Seyed-Mohsen Moosavi-Dezfooli ', ' P. Frossard']"
48,@articleOh2017AdversarialIP,2017,Adversarial Image Perturbation for Privacy Protection A Game Theory Perspective,"Oh, Seong Joon et al. “Adversarial Image Perturbation for Privacy Protection A Game Theory Perspective.” 2017 IEEE International Conference on Computer Vision (ICCV) (2017): 1491-1500.","['Seong Joon Oh ', ' M. Fritz ', ' B. Schiele']"
49,@articleNorton2017AdversarialPlaygroundAV,2017,Adversarial-Playground: A visualization suite showing how adversarial examples fool deep learning,"Norton, A. and Yanjun Qi. “Adversarial-Playground: A visualization suite showing how adversarial examples fool deep learning.” 2017 IEEE Symposium on Visualization for Cyber Security (VizSec) (2017): 1-4.","['A. Norton ', ' Yanjun Qi']"
50,@articleXu2017FeatureSM,2017,Feature Squeezing Mitigates and Detects Carlini/Wagner Adversarial Examples,"Xu, Weilin et al. “Feature Squeezing Mitigates and Detects Carlini/Wagner Adversarial Examples.” ArXiv abs/1705.10686 (2017): n. pag.","['Weilin Xu ', ' David Evans ', ' Y. Qi']"
